title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,source
You Say,Lauren Daigle,7r9kOxiNDnkAg5QKqtyjVk,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,audio_features,7r9kOxiNDnkAg5QKqtyjVk,spotify:track:7r9kOxiNDnkAg5QKqtyjVk,https://api.spotify.com/v1/tracks/7r9kOxiNDnkAg5QKqtyjVk,https://api.spotify.com/v1/audio-analysis/7r9kOxiNDnkAg5QKqtyjVk,215613,4,N
Clueless,Polo G,30yG4pHXbE7v5TKwwyPXrz,0.64,0.73,9,-6.347,1,0.25,0.356,0.0,0.095,0.628,140.323,audio_features,30yG4pHXbE7v5TKwwyPXrz,spotify:track:30yG4pHXbE7v5TKwwyPXrz,https://api.spotify.com/v1/tracks/30yG4pHXbE7v5TKwwyPXrz,https://api.spotify.com/v1/audio-analysis/30yG4pHXbE7v5TKwwyPXrz,166512,4,N
Weekend,Mac Miller,0N9C80kcgL0xXGduKnYKWi,0.735,0.812,2,-4.417,1,0.151,0.528,0.0,0.186,0.584,109.835,audio_features,0N9C80kcgL0xXGduKnYKWi,spotify:track:0N9C80kcgL0xXGduKnYKWi,https://api.spotify.com/v1/tracks/0N9C80kcgL0xXGduKnYKWi,https://api.spotify.com/v1/audio-analysis/0N9C80kcgL0xXGduKnYKWi,162876,4,N
Transgression,Kodak Black,7kZKCghLgg9t0vvugqPXDV,0.817,0.512,8,-6.943,1,0.0984,0.037,0.0,0.216,0.17,130.04,audio_features,7kZKCghLgg9t0vvugqPXDV,spotify:track:7kZKCghLgg9t0vvugqPXDV,https://api.spotify.com/v1/tracks/7kZKCghLgg9t0vvugqPXDV,https://api.spotify.com/v1/audio-analysis/7kZKCghLgg9t0vvugqPXDV,166039,4,N
Hands On,Kanye West,1c03f9YZmO792D7hRjZMYi,0.616,0.557,11,-5.871,0,0.0413,0.354,1.53e-06,0.345,0.626,159.91,audio_features,1c03f9YZmO792D7hRjZMYi,spotify:track:1c03f9YZmO792D7hRjZMYi,https://api.spotify.com/v1/tracks/1c03f9YZmO792D7hRjZMYi,https://api.spotify.com/v1/audio-analysis/1c03f9YZmO792D7hRjZMYi,155567,4,N
The Most,Miley Cyrus,73xdFnPVs5r82Z78GtGWaJ,0.592,0.791,0,-8.459,1,0.0439,0.0384,0.0,0.163,0.679,141.03,audio_features,73xdFnPVs5r82Z78GtGWaJ,spotify:track:73xdFnPVs5r82Z78GtGWaJ,https://api.spotify.com/v1/tracks/73xdFnPVs5r82Z78GtGWaJ,https://api.spotify.com/v1/audio-analysis/73xdFnPVs5r82Z78GtGWaJ,153200,4,N
True Love,Ariana Grande,07XaOyTS5hyaWiUK1Bc3bR,0.401,0.132,0,-15.569,1,0.0355,0.938,0.102,0.1,0.0381,136.142,audio_features,07XaOyTS5hyaWiUK1Bc3bR,spotify:track:07XaOyTS5hyaWiUK1Bc3bR,https://api.spotify.com/v1/tracks/07XaOyTS5hyaWiUK1Bc3bR,https://api.spotify.com/v1/audio-analysis/07XaOyTS5hyaWiUK1Bc3bR,283464,4,N
Everyone,Mitski,18KjYhghq6K3ZmfcewWDp6,0.424,0.694,6,-4.912,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,audio_features,18KjYhghq6K3ZmfcewWDp6,spotify:track:18KjYhghq6K3ZmfcewWDp6,https://api.spotify.com/v1/tracks/18KjYhghq6K3ZmfcewWDp6,https://api.spotify.com/v1/audio-analysis/18KjYhghq6K3ZmfcewWDp6,282481,4,N
Zoo York,Lil Tjay,05fE3JrHctHICZLw2PaCAP,0.771,0.65,9,-5.494,1,0.368,0.00055,0.0,0.0844,0.391,144.945,audio_features,05fE3JrHctHICZLw2PaCAP,spotify:track:05fE3JrHctHICZLw2PaCAP,https://api.spotify.com/v1/tracks/05fE3JrHctHICZLw2PaCAP,https://api.spotify.com/v1/audio-analysis/05fE3JrHctHICZLw2PaCAP,63634,4,N
Dis Generation,A Tribe Called Quest,0301nLjG0ti26rx5ZmfqtP,0.795,0.6,2,-14.004,1,0.341,0.112,0.000171,0.111,0.633,101.78,audio_features,0301nLjG0ti26rx5ZmfqtP,spotify:track:0301nLjG0ti26rx5ZmfqtP,https://api.spotify.com/v1/tracks/0301nLjG0ti26rx5ZmfqtP,https://api.spotify.com/v1/audio-analysis/0301nLjG0ti26rx5ZmfqtP,250133,4,N
Richard Millie Plain,Gunna,4FFZEsNgzLySp38LbxdA5Q,0.722,0.635,0,-4.59,0,0.363,0.219,0.0,0.272,0.557,68.461,audio_features,4FFZEsNgzLySp38LbxdA5Q,spotify:track:4FFZEsNgzLySp38LbxdA5Q,https://api.spotify.com/v1/tracks/4FFZEsNgzLySp38LbxdA5Q,https://api.spotify.com/v1/audio-analysis/4FFZEsNgzLySp38LbxdA5Q,153005,4,N
Cant Get In Kanada,Yg,3RYgABHAjXGMkiDIHQiwDQ,0.768,0.55,9,-7.604,0,0.034,0.0269,0.578,0.089,0.965,126.013,audio_features,3RYgABHAjXGMkiDIHQiwDQ,spotify:track:3RYgABHAjXGMkiDIHQiwDQ,https://api.spotify.com/v1/tracks/3RYgABHAjXGMkiDIHQiwDQ,https://api.spotify.com/v1/audio-analysis/3RYgABHAjXGMkiDIHQiwDQ,231480,4,N
Eazy  Still Be Friends,G,3zZ2THLkGS76yPbOEHFKMR,0.895,0.874,4,-1.906,0,0.194,0.0172,5.83e-06,0.102,0.701,93.019,audio_features,3zZ2THLkGS76yPbOEHFKMR,spotify:track:3zZ2THLkGS76yPbOEHFKMR,https://api.spotify.com/v1/tracks/3zZ2THLkGS76yPbOEHFKMR,https://api.spotify.com/v1/audio-analysis/3zZ2THLkGS76yPbOEHFKMR,269453,4,N
死ぬのがいいわ,Fujii Kaze,29bFlHM6SZrPii91fkwlML,0.541,0.815,4,-8.58,0,0.0327,0.217,0.74,0.126,0.419,157.978,audio_features,29bFlHM6SZrPii91fkwlML,spotify:track:29bFlHM6SZrPii91fkwlML,https://api.spotify.com/v1/tracks/29bFlHM6SZrPii91fkwlML,https://api.spotify.com/v1/audio-analysis/29bFlHM6SZrPii91fkwlML,184369,4,N
Dreams Unfold,Joyner Lucas,5IfG02WEQQxkta6mAamFsZ,0.796,0.549,6,-6.677,0,0.102,0.25,0.0,0.0991,0.403,95.942,audio_features,5IfG02WEQQxkta6mAamFsZ,spotify:track:5IfG02WEQQxkta6mAamFsZ,https://api.spotify.com/v1/tracks/5IfG02WEQQxkta6mAamFsZ,https://api.spotify.com/v1/audio-analysis/5IfG02WEQQxkta6mAamFsZ,215843,4,N
Modus,Joji,0rKtyWc8bvkriBthvHKY8d,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,audio_features,0rKtyWc8bvkriBthvHKY8d,spotify:track:0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,https://api.spotify.com/v1/audio-analysis/0rKtyWc8bvkriBthvHKY8d,209274,4,N
Wicked Games,The Weeknd,7w5AOd6HrDIHewHfpABEss,0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,audio_features,7w5AOd6HrDIHewHfpABEss,spotify:track:7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/tracks/7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/audio-analysis/7w5AOd6HrDIHewHfpABEss,289067,4,N
4 Am,2 Chainz,4FezOSdELgnYvg8x8CMkOR,0.763,0.771,11,-4.411,1,0.27,0.392,0.0,0.104,0.634,162.003,audio_features,4FezOSdELgnYvg8x8CMkOR,spotify:track:4FezOSdELgnYvg8x8CMkOR,https://api.spotify.com/v1/tracks/4FezOSdELgnYvg8x8CMkOR,https://api.spotify.com/v1/audio-analysis/4FezOSdELgnYvg8x8CMkOR,210370,4,N
Love Her,Jonas Brothers,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4,N
Once In A Lifetime,One Direction,2Qjkvp4GLlL60lFXtEte0X,0.492,0.911,1,-3.891,0,0.113,0.015,0.0,0.345,0.429,168.024,audio_features,2Qjkvp4GLlL60lFXtEte0X,spotify:track:2Qjkvp4GLlL60lFXtEte0X,https://api.spotify.com/v1/tracks/2Qjkvp4GLlL60lFXtEte0X,https://api.spotify.com/v1/audio-analysis/2Qjkvp4GLlL60lFXtEte0X,189543,4,N
Better Together,Jack Johnson,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0,-11.501,1,0.0477,0.827,0.0,0.111,0.67,138.002,audio_features,6gdLyYNuhWBzqwlOFSsXC7,spotify:track:6gdLyYNuhWBzqwlOFSsXC7,https://api.spotify.com/v1/tracks/6gdLyYNuhWBzqwlOFSsXC7,https://api.spotify.com/v1/audio-analysis/6gdLyYNuhWBzqwlOFSsXC7,219573,4,N
Reckless,Madison Beer,3MSsLDjmkvxnM2s8oGhZG4,0.398,0.267,3,-9.768,1,0.0296,0.767,0.453,0.13,0.258,179.948,audio_features,3MSsLDjmkvxnM2s8oGhZG4,spotify:track:3MSsLDjmkvxnM2s8oGhZG4,https://api.spotify.com/v1/tracks/3MSsLDjmkvxnM2s8oGhZG4,https://api.spotify.com/v1/audio-analysis/3MSsLDjmkvxnM2s8oGhZG4,193771,3,N
Wolves,Kanye West,4yWKDBtRwLMG4ESBVltQvx,0.453,0.0358,1,-22.847,1,0.038,0.859,0.942,0.11,0.409,78.145,audio_features,4yWKDBtRwLMG4ESBVltQvx,spotify:track:4yWKDBtRwLMG4ESBVltQvx,https://api.spotify.com/v1/tracks/4yWKDBtRwLMG4ESBVltQvx,https://api.spotify.com/v1/audio-analysis/4yWKDBtRwLMG4ESBVltQvx,153345,4,N
Harambe,Young Thug,6rTInqW3YECMkQsBEHw4sd,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,audio_features,6rTInqW3YECMkQsBEHw4sd,spotify:track:6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd,https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd,215693,4,N
Genocidal Humanoidz,System Of A Down,0ldW7J7Dy6BB7idewPwBVW,0.546,0.569,0,-8.082,1,0.0293,0.0176,0.874,0.263,0.171,107.989,audio_features,0ldW7J7Dy6BB7idewPwBVW,spotify:track:0ldW7J7Dy6BB7idewPwBVW,https://api.spotify.com/v1/tracks/0ldW7J7Dy6BB7idewPwBVW,https://api.spotify.com/v1/audio-analysis/0ldW7J7Dy6BB7idewPwBVW,183472,4,N
Cattitude,Miley Cyrus,0GKLdTM8Th7yxoJQ1Aux2u,0.16,0.0446,5,-36.437,1,0.0402,0.961,0.972,0.46,0.112,71.275,audio_features,0GKLdTM8Th7yxoJQ1Aux2u,spotify:track:0GKLdTM8Th7yxoJQ1Aux2u,https://api.spotify.com/v1/tracks/0GKLdTM8Th7yxoJQ1Aux2u,https://api.spotify.com/v1/audio-analysis/0GKLdTM8Th7yxoJQ1Aux2u,120376,4,N
Home Ain'T Home,Youngboy Never Broke Again,3sA7HKGzcKTVscdiTCrWpX,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,audio_features,3sA7HKGzcKTVscdiTCrWpX,spotify:track:3sA7HKGzcKTVscdiTCrWpX,https://api.spotify.com/v1/tracks/3sA7HKGzcKTVscdiTCrWpX,https://api.spotify.com/v1/audio-analysis/3sA7HKGzcKTVscdiTCrWpX,129105,4,N
Get Away,Chvrches,5HTBPhN9b2GMp5YXAGV6lT,0.6,0.746,9,-6.046,1,0.0738,0.0141,0.000115,0.139,0.216,99.876,audio_features,5HTBPhN9b2GMp5YXAGV6lT,spotify:track:5HTBPhN9b2GMp5YXAGV6lT,https://api.spotify.com/v1/tracks/5HTBPhN9b2GMp5YXAGV6lT,https://api.spotify.com/v1/audio-analysis/5HTBPhN9b2GMp5YXAGV6lT,237480,4,N
Into The Great Wide Open,Tom Petty And The Heartbreakers,6w1q3XyU8Wz15XTBaqDd1D,0.636,0.594,4,-9.327,0,0.0313,0.00857,0.843,0.234,0.438,83.008,audio_features,6w1q3XyU8Wz15XTBaqDd1D,spotify:track:6w1q3XyU8Wz15XTBaqDd1D,https://api.spotify.com/v1/tracks/6w1q3XyU8Wz15XTBaqDd1D,https://api.spotify.com/v1/audio-analysis/6w1q3XyU8Wz15XTBaqDd1D,218922,4,N
When You'Re Gone,Shawn Mendes,6DJgQkIMVL86HHxQk5yKPx,0.741,0.472,9,-5.617,0,0.119,0.272,2.96e-05,0.107,0.194,77.954,audio_features,6DJgQkIMVL86HHxQk5yKPx,spotify:track:6DJgQkIMVL86HHxQk5yKPx,https://api.spotify.com/v1/tracks/6DJgQkIMVL86HHxQk5yKPx,https://api.spotify.com/v1/audio-analysis/6DJgQkIMVL86HHxQk5yKPx,107797,4,N
Outer Space Bih,Future,6C3jI37aupqkMfUGkp7Pls,0.566,0.497,10,-11.075,1,0.0299,0.166,0.0,0.637,0.309,140.135,audio_features,6C3jI37aupqkMfUGkp7Pls,spotify:track:6C3jI37aupqkMfUGkp7Pls,https://api.spotify.com/v1/tracks/6C3jI37aupqkMfUGkp7Pls,https://api.spotify.com/v1/audio-analysis/6C3jI37aupqkMfUGkp7Pls,110202,5,N
Acting Like That,Yungblud,68rVGSTnCiFOET9k5Vd8Se,0.618,0.823,7,-4.76,1,0.0447,0.0132,0.0,0.288,0.58,82.004,audio_features,68rVGSTnCiFOET9k5Vd8Se,spotify:track:68rVGSTnCiFOET9k5Vd8Se,https://api.spotify.com/v1/tracks/68rVGSTnCiFOET9k5Vd8Se,https://api.spotify.com/v1/audio-analysis/68rVGSTnCiFOET9k5Vd8Se,171880,4,N
God Did,Dj Khaled,47IySiC5o08gz0z5VDiH93,0.652,0.716,1,-4.012,0,0.166,0.0196,0.0,0.11,0.681,147.959,audio_features,47IySiC5o08gz0z5VDiH93,spotify:track:47IySiC5o08gz0z5VDiH93,https://api.spotify.com/v1/tracks/47IySiC5o08gz0z5VDiH93,https://api.spotify.com/v1/audio-analysis/47IySiC5o08gz0z5VDiH93,207650,4,N
Change Locations,Drake,4AVnVo4nfUiw4FZSckBa57,0.582,0.777,2,-5.397,1,0.448,0.128,0.0,0.0959,0.552,125.506,audio_features,4AVnVo4nfUiw4FZSckBa57,spotify:track:4AVnVo4nfUiw4FZSckBa57,https://api.spotify.com/v1/tracks/4AVnVo4nfUiw4FZSckBa57,https://api.spotify.com/v1/audio-analysis/4AVnVo4nfUiw4FZSckBa57,205861,4,N
Burn The Witch,Radiohead,7yyif2Ity1GipUXTdgofKw,0.467,0.827,2,-4.372,1,0.0997,0.163,0.728,0.359,0.411,125.248,audio_features,7yyif2Ity1GipUXTdgofKw,spotify:track:7yyif2Ity1GipUXTdgofKw,https://api.spotify.com/v1/tracks/7yyif2Ity1GipUXTdgofKw,https://api.spotify.com/v1/audio-analysis/7yyif2Ity1GipUXTdgofKw,215320,4,N
Texts Go Green,Drake,0zKQTwVflIP4ygji9glMaE,0.796,0.57,11,-5.618,0,0.0549,0.00032,0.0123,0.0825,0.525,119.015,audio_features,0zKQTwVflIP4ygji9glMaE,spotify:track:0zKQTwVflIP4ygji9glMaE,https://api.spotify.com/v1/tracks/0zKQTwVflIP4ygji9glMaE,https://api.spotify.com/v1/audio-analysis/0zKQTwVflIP4ygji9glMaE,146234,4,N
Now I'M In It,Haim,5ClnW65Z82Mqu4QFwf69YU,0.79,0.858,6,-6.414,0,0.416,0.0573,2.84e-05,0.202,0.35,137.894,audio_features,5ClnW65Z82Mqu4QFwf69YU,spotify:track:5ClnW65Z82Mqu4QFwf69YU,https://api.spotify.com/v1/tracks/5ClnW65Z82Mqu4QFwf69YU,https://api.spotify.com/v1/audio-analysis/5ClnW65Z82Mqu4QFwf69YU,167015,4,N
Need A Boat,Morgan Wallen,2BnwGR7j6e57q98Lw71lT6,0.535,0.69,5,-12.979,0,0.064,0.0979,0.876,0.155,0.401,142.461,audio_features,2BnwGR7j6e57q98Lw71lT6,spotify:track:2BnwGR7j6e57q98Lw71lT6,https://api.spotify.com/v1/tracks/2BnwGR7j6e57q98Lw71lT6,https://api.spotify.com/v1/audio-analysis/2BnwGR7j6e57q98Lw71lT6,180132,4,N
S.O.S.,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4,N
Saint Laurent Mask,Huncho Jack,7J6bnDDitOwfelaJNixHhL,0.765,0.733,4,-3.509,0,0.165,0.00186,0.0,0.297,0.495,133.966,audio_features,7J6bnDDitOwfelaJNixHhL,spotify:track:7J6bnDDitOwfelaJNixHhL,https://api.spotify.com/v1/tracks/7J6bnDDitOwfelaJNixHhL,https://api.spotify.com/v1/audio-analysis/7J6bnDDitOwfelaJNixHhL,148560,4,N
Freaky Deaky,Tyga,73zYIhO5CctxAxvdFbgDIS,0.721,0.615,8,-8.81,1,0.0431,0.0412,4.69e-05,0.106,0.255,124.782,audio_features,73zYIhO5CctxAxvdFbgDIS,spotify:track:73zYIhO5CctxAxvdFbgDIS,https://api.spotify.com/v1/tracks/73zYIhO5CctxAxvdFbgDIS,https://api.spotify.com/v1/audio-analysis/73zYIhO5CctxAxvdFbgDIS,220009,4,N
Range Brothers,Baby Keem,6a7eaFo2Xq6I9kBV4Ije8u,0.678,0.693,4,-8.848,0,0.106,0.733,0.87,0.084,0.851,124.964,audio_features,6a7eaFo2Xq6I9kBV4Ije8u,spotify:track:6a7eaFo2Xq6I9kBV4Ije8u,https://api.spotify.com/v1/tracks/6a7eaFo2Xq6I9kBV4Ije8u,https://api.spotify.com/v1/audio-analysis/6a7eaFo2Xq6I9kBV4Ije8u,315501,4,N
Bling Blaww Burr,Gucci Mane,1fWjtVvUTGoZQ0UQFnwtjk,0.816,0.704,4,-4.855,0,0.338,0.0236,0.0,0.142,0.347,158.036,audio_features,1fWjtVvUTGoZQ0UQFnwtjk,spotify:track:1fWjtVvUTGoZQ0UQFnwtjk,https://api.spotify.com/v1/tracks/1fWjtVvUTGoZQ0UQFnwtjk,https://api.spotify.com/v1/audio-analysis/1fWjtVvUTGoZQ0UQFnwtjk,136973,4,N
Santa Baby,Eartha Kitt,5mxQ7QR1Zi3jIWoderMuzQ,0.468,0.13,8,-19.447,1,0.0539,0.915,0.000107,0.133,0.374,102.978,audio_features,5mxQ7QR1Zi3jIWoderMuzQ,spotify:track:5mxQ7QR1Zi3jIWoderMuzQ,https://api.spotify.com/v1/tracks/5mxQ7QR1Zi3jIWoderMuzQ,https://api.spotify.com/v1/audio-analysis/5mxQ7QR1Zi3jIWoderMuzQ,170333,4,N
Arose,Eminem,4Ekenwb4vGa79YBg8hnfhu,0.635,0.281,0,-14.099,1,0.126,0.637,0.887,0.0667,0.489,90.053,audio_features,4Ekenwb4vGa79YBg8hnfhu,spotify:track:4Ekenwb4vGa79YBg8hnfhu,https://api.spotify.com/v1/tracks/4Ekenwb4vGa79YBg8hnfhu,https://api.spotify.com/v1/audio-analysis/4Ekenwb4vGa79YBg8hnfhu,144030,4,N
Wolves,Selena Gomez,33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,audio_features,33gwZOGJWEZ7dRWPqPxBEZ,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/tracks/33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/audio-analysis/33gwZOGJWEZ7dRWPqPxBEZ,199758,4,N
Ecstasy,Xxxtentacion,0JP9xo3adEtGSdUEISiszL,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4,N
Fly To My Room,Bts,41l5LTuM1f3LuJq69Oij5f,0.802,0.175,1,-7.807,0,0.0578,0.0396,0.919,0.0955,0.163,57.514,audio_features,41l5LTuM1f3LuJq69Oij5f,spotify:track:41l5LTuM1f3LuJq69Oij5f,https://api.spotify.com/v1/tracks/41l5LTuM1f3LuJq69Oij5f,https://api.spotify.com/v1/audio-analysis/41l5LTuM1f3LuJq69Oij5f,227683,4,N
I Quit Drinking,Kelsea Ballerini,5uflYpTmuK0np3jxcQC85M,0.661,0.822,0,-4.93,1,0.0394,0.0254,0.0,0.257,0.833,119.97,audio_features,5uflYpTmuK0np3jxcQC85M,spotify:track:5uflYpTmuK0np3jxcQC85M,https://api.spotify.com/v1/tracks/5uflYpTmuK0np3jxcQC85M,https://api.spotify.com/v1/audio-analysis/5uflYpTmuK0np3jxcQC85M,187017,4,N
Grownup Christmas List,Jordan Smith,24lCPIiEWKg9K7k1Gh1h8q,0.321,0.203,8,-9.444,0,0.0324,0.846,7.23e-05,0.129,0.135,122.153,audio_features,24lCPIiEWKg9K7k1Gh1h8q,spotify:track:24lCPIiEWKg9K7k1Gh1h8q,https://api.spotify.com/v1/tracks/24lCPIiEWKg9K7k1Gh1h8q,https://api.spotify.com/v1/audio-analysis/24lCPIiEWKg9K7k1Gh1h8q,302013,4,N
La Zona,Bad Bunny,0hozLsvuECjUC9zXV9PYIx,0.739,0.73,2,-3.766,1,0.0284,0.318,0.0,0.0645,0.758,109.928,audio_features,0hozLsvuECjUC9zXV9PYIx,spotify:track:0hozLsvuECjUC9zXV9PYIx,https://api.spotify.com/v1/tracks/0hozLsvuECjUC9zXV9PYIx,https://api.spotify.com/v1/audio-analysis/0hozLsvuECjUC9zXV9PYIx,133355,4,N
Consideration,Rihanna,1mnYazrMp6Odu8bNpwwSY5,0.859,0.492,7,-5.289,0,0.0953,0.0414,1.78e-05,0.0939,0.558,145.083,audio_features,1mnYazrMp6Odu8bNpwwSY5,spotify:track:1mnYazrMp6Odu8bNpwwSY5,https://api.spotify.com/v1/tracks/1mnYazrMp6Odu8bNpwwSY5,https://api.spotify.com/v1/audio-analysis/1mnYazrMp6Odu8bNpwwSY5,159060,4,N
Danger Zone,Kenny Loggins,3X79l6Q1184aeFKimehGqk,0.529,0.912,3,-5.683,0,0.0459,0.242,0.0,0.215,0.667,157.35,audio_features,3X79l6Q1184aeFKimehGqk,spotify:track:3X79l6Q1184aeFKimehGqk,https://api.spotify.com/v1/tracks/3X79l6Q1184aeFKimehGqk,https://api.spotify.com/v1/audio-analysis/3X79l6Q1184aeFKimehGqk,215600,4,N
I'M Shipping Up To Boston,Dropkick Murphys,6QWIuowO9J4iL48Tkcqc5Y,0.217,0.727,9,-8.784,1,0.0373,0.00012,0.735,0.303,0.783,192.999,audio_features,6QWIuowO9J4iL48Tkcqc5Y,spotify:track:6QWIuowO9J4iL48Tkcqc5Y,https://api.spotify.com/v1/tracks/6QWIuowO9J4iL48Tkcqc5Y,https://api.spotify.com/v1/audio-analysis/6QWIuowO9J4iL48Tkcqc5Y,155559,3,N
Fake Love,Drake,6m1TWFMeon7ai9XLOzdbiR,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,audio_features,6m1TWFMeon7ai9XLOzdbiR,spotify:track:6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/tracks/6m1TWFMeon7ai9XLOzdbiR,https://api.spotify.com/v1/audio-analysis/6m1TWFMeon7ai9XLOzdbiR,242334,4,N
One Foot,Walk The Moon,5U0p28p3kgGwixJMNMrFlF,0.39,0.122,5,-27.074,1,0.253,0.93,0.491,0.0925,0.0946,189.967,audio_features,5U0p28p3kgGwixJMNMrFlF,spotify:track:5U0p28p3kgGwixJMNMrFlF,https://api.spotify.com/v1/tracks/5U0p28p3kgGwixJMNMrFlF,https://api.spotify.com/v1/audio-analysis/5U0p28p3kgGwixJMNMrFlF,151321,4,N
Shock Da World,Rod Wave,1NtyeXryylf8HWXnxVTD3v,0.614,0.744,11,-5.52,1,0.125,0.309,1.14e-06,0.173,0.589,146.02,audio_features,1NtyeXryylf8HWXnxVTD3v,spotify:track:1NtyeXryylf8HWXnxVTD3v,https://api.spotify.com/v1/tracks/1NtyeXryylf8HWXnxVTD3v,https://api.spotify.com/v1/audio-analysis/1NtyeXryylf8HWXnxVTD3v,226115,4,N
Marie  Birthday,Anne,0IHAg9rnX9DbnOUE35gbkG,0.652,0.282,4,-11.53,1,0.0328,0.641,0.812,0.157,0.541,74.997,audio_features,0IHAg9rnX9DbnOUE35gbkG,spotify:track:0IHAg9rnX9DbnOUE35gbkG,https://api.spotify.com/v1/tracks/0IHAg9rnX9DbnOUE35gbkG,https://api.spotify.com/v1/audio-analysis/0IHAg9rnX9DbnOUE35gbkG,180268,1,N
Silver Bells,Bing Crosby,3pdQTWpq09XCBosbTtYIiZ,0.589,0.232,3,-13.633,1,0.0579,0.835,0.0,0.108,0.53,126.626,audio_features,3pdQTWpq09XCBosbTtYIiZ,spotify:track:3pdQTWpq09XCBosbTtYIiZ,https://api.spotify.com/v1/tracks/3pdQTWpq09XCBosbTtYIiZ,https://api.spotify.com/v1/audio-analysis/3pdQTWpq09XCBosbTtYIiZ,142480,4,N
Birthday,Disclosure,1LnEy9O3sYTeO6KiPHKGHq,0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58e-06,0.125,0.668,136.205,audio_features,1LnEy9O3sYTeO6KiPHKGHq,spotify:track:1LnEy9O3sYTeO6KiPHKGHq,https://api.spotify.com/v1/tracks/1LnEy9O3sYTeO6KiPHKGHq,https://api.spotify.com/v1/audio-analysis/1LnEy9O3sYTeO6KiPHKGHq,219520,4,N
New N3On,Playboi Carti,1huE5LSdlOib85iK1lWI7G,0.825,0.394,1,-9.397,1,0.141,0.017,0.0,0.124,0.178,95.871,audio_features,1huE5LSdlOib85iK1lWI7G,spotify:track:1huE5LSdlOib85iK1lWI7G,https://api.spotify.com/v1/tracks/1huE5LSdlOib85iK1lWI7G,https://api.spotify.com/v1/audio-analysis/1huE5LSdlOib85iK1lWI7G,157803,4,N
The Flute Song,Russ,2dXn9AjwNQmk6phoHKM8aP,0.448,0.0691,9,-21.237,1,0.0454,0.984,0.00156,0.296,0.43,76.834,audio_features,2dXn9AjwNQmk6phoHKM8aP,spotify:track:2dXn9AjwNQmk6phoHKM8aP,https://api.spotify.com/v1/tracks/2dXn9AjwNQmk6phoHKM8aP,https://api.spotify.com/v1/audio-analysis/2dXn9AjwNQmk6phoHKM8aP,104667,4,N
Solitaire,Gucci Mane,1SKkHYkGqhadpciJKXfRhU,0.782,0.557,1,-7.419,0,0.231,0.149,0.0,0.309,0.393,130.16,audio_features,1SKkHYkGqhadpciJKXfRhU,spotify:track:1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/tracks/1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/audio-analysis/1SKkHYkGqhadpciJKXfRhU,196658,4,N
